preco;quartos;banheiros;vagas garagem;rua/avenida;custo condominio;iptu;bairro;cidade;estado;cep;armários na cozinha;academia;piscina;varanda;portaria;quarto de serviço;área de serviço;condomínio fechado;permitido animais;churrasqueira;elevador;mobiliado;armários no quarto;ar condicionado;segurança 24h;salão de festas;area util por m²
8000000.0;3;5;2;Avenida Soares Lopes;1200.0;0.0;Centro;Ilhéus;BA;45653005;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;160.0
8000000.0;3;5;2;Rua Emo Duarte;0.0;0.0;Cidade Nova;Ilhéus;BA;45652010;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;357.0
6300000.0;3;2;1;Rua Dina Góes;0.0;0.0;São Francisco;Ilhéus;BA;45655142;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;97.0
50000000.0;4;5;3;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;280.0
5100000.0;3;2;2;Avenida Lomanto Júnior;550.0;0.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;113.0
6700000.0;3;2;2;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;98.0
8000000.0;2;1;0;Rua Barão do Rio Branco;0.0;0.0;Pontal;Ilhéus;BA;45654510;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225.0
6000000.0;3;1;0;Avenida Osvaldo Cruz;485.0;0.0;Cidade Nova;Ilhéus;BA;45652130;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;89.0
4800000.0;4;3;1;Avenida Luis Eduardo Magalhães;0.0;0.0;Malhado;Ilhéus;BA;45651610;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;134.0
5000000.0;2;3;1;Avenida Vereador Marcus Paiva;0.0;0.0;Cidade Nova;Ilhéus;BA;45652050;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;104.0
1300000.0;3;1;0;Malhado;0.0;0.0;Malhado;Ilhéus;BA;45651520;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;130.0
6000000.0;2;1;1;Avenida Nelson Carvalho Moreira;0.0;0.0;Pontal;Ilhéus;BA;45654250;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;90.0
4400000.0;2;2;1;Avenida Nossa Senhora Aparecida;0.0;0.0;Nelson Costa;Ilhéus;BA;45656263;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;60.0
4900000.0;2;1;1;Rua Aracuã;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655712;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;67.0
2500000.0;2;1;1;Rodovia Ilhéus;400.0;0.0;Iguape;Ilhéus;BA;45658335;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;48.0
12000000.0;3;4;2;Avenida Walmir Chagas Góes;0.0;0.0;São Francisco;Ilhéus;BA;45655138;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;200.0
7500000.0;2;1;1;Avenida Vereador Marcus Paiva;0.0;0.0;Cidade Nova;Ilhéus;BA;45652050;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;98.0
4800000.0;2;3;1;Rua Major Homem D'el Rey;830.0;715.0;Cidade Nova;Ilhéus;BA;45652180;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;80.0
2500000.0;1;2;0;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;31.0
6000000.0;3;4;2;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;105.0
6000000.0;3;3;2;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654000;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;115.0
5800000.0;2;3;2;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;1;0;0;0;0;1;0;1;0;0;80.0
4725000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;62.0
3800000.0;2;2;1;Avenida Tancredo Neves;380.0;0.0;São Francisco;Ilhéus;BA;45655120;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;114.0
6000000.0;2;2;1;Rua dos Carcarás;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655740;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;128.0
4800000.0;2;2;1;Avenida Lomanto Júnior;300.0;1000.0;Pontal;Ilhéus;BA;45654001;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;69.0
6500000.0;2;2;0;Avenida Tancredo Neves;0.0;1200.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;112.0
2800000.0;2;2;1;Avenida José Luís da Fonseca;0.0;0.0;Jardim Savóia;Ilhéus;BA;45658260;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;58.0
2750000.0;3;4;0;Rua Antônio Lavigne de Lemos;0.0;0.0;Centro;Ilhéus;BA;45653330;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;92.0
7400000.0;3;3;2;Rua Praia Dourada;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655764;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;146.0
9000000.0;3;2;1;Rua das Bananeiras;0.0;0.0;São Domingos;Ilhéus;BA;45657721;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;120.0
15000000.0;3;4;0;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;130.0
6800000.0;3;2;1;Avenida Tancredo Neves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;87.0
4500000.0;3;3;1;Rua dos Tucanos;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655738;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;90.0
5900000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;75.0
11000000.0;1;2;0;Avenida Tancredo Neves;0.0;0.0;Olivença;Ilhéus;BA;45660500;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1500.0
9500000.0;3;4;3;Rua Jacarandá;0.0;0.0;São Francisco;Ilhéus;BA;45655092;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;160.0
13700000.0;3;4;2;Rua Major Homem D'el Rey;903.0;142.0;Cidade Nova;Ilhéus;BA;45652180;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;210.0
4800000.0;2;3;1;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654000;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;67.0
6000000.0;2;2;1;Rua das Bananeiras;0.0;0.0;São Domingos;Ilhéus;BA;45657721;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;72.0
5100000.0;3;1;3;Rua Dina Góes;700.0;0.0;São Francisco;Ilhéus;BA;45655142;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;121.0
5300000.0;2;2;1;Avenida Lomanto Júnior;545.0;1700.0;Pontal;Ilhéus;BA;45654001;0;1;1;1;0;0;1;0;0;0;0;1;0;1;0;0;82.0
8000000.0;3;4;2;Rua Lauro Farani de Freitas;0.0;0.0;Cidade Nova;Ilhéus;BA;45652160;0;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;125.0
5600000.0;3;2;1;Rua Ruy Cajueiro;0.0;0.0;Boa Vista;Ilhéus;BA;45652505;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;103.0
6500000.0;3;2;1;Rua Eustáquio Bastos;250.0;0.0;Centro;Ilhéus;BA;45653020;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;150.0
4300000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;62.0
4500000.0;2;1;1;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654000;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;65.0
5000000.0;2;2;1;Avenida Soares Lopes;900.0;0.0;Centro;Ilhéus;BA;45653005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;110.0
7500000.0;3;3;2;Avenida Vereador Marcus Paiva;0.0;0.0;Cidade Nova;Ilhéus;BA;45652050;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;122.0
9500000.0;3;2;3;Avenida Soares Lopes;1100.0;3000.0;Cidade Nova;Ilhéus;BA;45652065;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;148.0
4500000.0;2;2;1;Rua Major Homem D'el Rey;0.0;0.0;Cidade Nova;Ilhéus;BA;45652180;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;78.0
4500000.0;2;1;1;Rua Major Homem D'el Rey;460.0;0.0;Cidade Nova;Ilhéus;BA;45652180;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;70.0
9870000.0;3;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;112.0
5400000.0;4;3;2;Avenida Tancredo Neves;800.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;108.0
9500000.0;3;4;2;Rua Major Homem D'el Rey;680.0;0.0;Cidade Nova;Ilhéus;BA;45652180;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;174.0
3840000.0;2;2;0;Avenida Tancredo Neves;546.0;507.0;São Francisco;Ilhéus;BA;45655120;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;64.0
3550000.0;3;2;1;Rua Osório de Carvalho;0.0;0.0;Boa Vista;Ilhéus;BA;45652515;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;71.0
5600000.0;3;2;2;Rua Muniz Sodré;450.0;0.0;São Sebastião;Ilhéus;BA;45653802;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;114.0
20000000.0;4;3;3;Avenida Soares Lopes;0.0;0.0;Cidade Nova;Ilhéus;BA;45652065;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;300.0
16000000.0;3;1;2;Rua dos Canários;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655748;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;99.0
7000000.0;3;2;1;Avenida Osvaldo Cruz;0.0;0.0;Cidade Nova;Ilhéus;BA;45652130;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;77.0
12000000.0;4;5;2;Cidade Nova;0.0;0.0;Cidade Nova;Ilhéus;BA;45652160;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;167.0
4850000.0;3;2;0;Rua Tereza Vargas;0.0;0.0;São Francisco;Ilhéus;BA;45655116;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;125.0
5500000.0;3;3;2;Rua Demosthenes Berbert de Castro;0.0;0.0;Pontal;Ilhéus;BA;45654170;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;93.0
9500000.0;3;2;2;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;143.0
5800000.0;2;2;1;Avenida Lomanto Júnior;500.0;2000.0;Pontal;Ilhéus;BA;45654000;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;90.0
5500000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;67.0
9900000.0;2;4;0;Avenida Tancredo Neves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;84.0
3900000.0;1;1;1;Avenida José Luís da Fonseca;0.0;0.0;Jardim Savóia;Ilhéus;BA;45658260;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;67.0
10000000.0;4;4;2;Rua das Maritacas;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655742;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0;200.0
13500000.0;3;4;2;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654001;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;133.0
6950000.0;3;4;1;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;106.0
3000000.0;2;1;1;Avenida Oduvaldo Evaristo Bacelar;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655700;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;60.0
7500000.0;3;2;2;Avenida Vereador Marcus Paiva;0.0;0.0;Cidade Nova;Ilhéus;BA;45652050;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;138.0
5800000.0;2;1;1;Rua Sol e Mar;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655767;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;87.0
6800000.0;3;3;2;Rua Aracuã;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655712;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;200.0
3500000.0;1;2;0;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;31.0
8900000.0;3;4;2;Avenida Soares Lopes;0.0;0.0;Cidade Nova;Ilhéus;BA;45652065;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;160.0
3400000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Olivença;Ilhéus;BA;45660500;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;66.0
9900000.0;2;3;1;Rua Helenílson Chaves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655044;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;119.0
4500000.0;3;2;2;Avenida Tancredo Neves;0.0;0.0;Olivença;Ilhéus;BA;45660500;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;87.0
3200000.0;3;2;1;Avenida Governador Roberto Santos;0.0;0.0;Esperança;Ilhéus;BA;45658630;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;90.0
3500000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;62.0
8000000.0;3;3;2;Rua Portugal;0.0;0.0;São Francisco;Ilhéus;BA;45655090;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;180.0
7800000.0;3;3;2;Avenida Soares Lopes;1500.0;0.0;Cidade Nova;Ilhéus;BA;45652065;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;140.0
3900000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;62.0
10000000.0;3;4;2;Avenida Soares Lopes;1500.0;200.0;Centro;Ilhéus;BA;45653005;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;196.0
4000000.0;2;1;1;Rua das Corujas;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655726;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;68.0
5200000.0;3;2;2;Avenida Tancredo Neves;0.0;0.0;Olivença;Ilhéus;BA;45660500;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;87.0
3500000.0;1;2;0;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;31.0
3500000.0;1;2;0;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;31.0
4500000.0;2;2;1;Rua Major Homem D'el Rey;608.0;764.0;Cidade Nova;Ilhéus;BA;45652180;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;76.0
5500000.0;2;2;1;Rua Sosígenes Costa;350.0;120.0;Pontal;Ilhéus;BA;45654272;0;1;1;0;0;0;1;0;0;1;0;0;0;0;0;0;138.0
3200000.0;3;2;1;Avenida Governador Roberto Santos;0.0;0.0;Esperança;Ilhéus;BA;45658630;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;90.0
15000000.0;3;2;2;Rua Major Homem D'el Rey;0.0;0.0;Cidade Nova;Ilhéus;BA;45652180;0;0;1;1;0;0;1;0;0;1;0;1;0;1;0;0;146.0
9000000.0;3;3;2;Avenida Vereador Marcus Paiva;0.0;0.0;Cidade Nova;Ilhéus;BA;45652050;0;1;1;1;0;0;1;0;0;1;0;1;0;1;0;0;120.0
12000000.0;4;4;0;Rua Maria Quitéria;0.0;0.0;Centro;Ilhéus;BA;45653600;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;320.0
6800000.0;2;1;2;Avenida Osvaldo Cruz;0.0;0.0;Cidade Nova;Ilhéus;BA;45652130;0;1;1;1;0;0;1;0;0;1;0;0;0;1;0;0;86.0
13000000.0;3;4;2;Avenida Tancredo Neves;0.0;0.0;Olivença;Ilhéus;BA;45660500;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;112.0
3200000.0;3;2;1;Avenida Governador Roberto Santos;0.0;0.0;Esperança;Ilhéus;BA;45658630;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;90.0
5800000.0;3;2;2;Rua Cassimiro Costa;960.0;0.0;Pontal;Ilhéus;BA;45654530;0;0;1;1;0;0;1;0;0;0;0;1;0;1;0;0;96.0
3100000.0;3;3;2;Rua Odilon Pompílio de Souza;0.0;0.0;Pontal;Ilhéus;BA;45654175;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;140.0
3200000.0;3;2;1;Esperança;0.0;0.0;Esperança;Ilhéus;BA;45658630;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;90.0
5775000.0;2;3;2;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;103.0
4900000.0;3;2;1;Rua Sol e Mar;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88.0
8000000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;0;80.0
11000000.0;4;3;2;Rua Major Homem D'el Rey;0.0;0.0;Cidade Nova;Ilhéus;BA;45652180;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;160.0
9000000.0;4;3;2;Avenida Soares Lopes;0.0;0.0;Centro;Ilhéus;BA;45653005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;196.0
5200000.0;3;3;2;Avenida Soares Lopes;0.0;0.0;Centro;Ilhéus;BA;45653005;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;204.0
5600000.0;2;3;0;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;105.0
9000000.0;3;3;3;Rua Jacarandá;0.0;0.0;São Francisco;Ilhéus;BA;45655092;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;190.0
4500000.0;2;2;1;Rua Dina Góes;0.0;0.0;São Francisco;Ilhéus;BA;45655142;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;62.0
4105500.0;2;2;1;Avenida Osvaldo Cruz;0.0;0.0;Cidade Nova;Ilhéus;BA;45652900;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;56.0
18000000.0;4;4;3;Avenida Soares Lopes;1700.0;0.0;Cidade Nova;Ilhéus;BA;45652065;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;300.0
5300000.0;2;3;1;Avenida Lomanto Júnior;500.0;0.0;Pontal;Ilhéus;BA;45654001;0;1;1;1;0;0;1;0;0;0;0;0;0;1;0;0;70.0
7500000.0;3;2;1;Rua Dina Góes;0.0;0.0;São Francisco;Ilhéus;BA;45655142;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;127.0
9500000.0;2;4;1;Rua Felisbelo Gomes dos Santos;0.0;0.0;Pontal;Ilhéus;BA;45654256;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;154.0
3100000.0;2;1;1;Avenida Nossa Senhora Aparecida;0.0;0.0;São Francisco;Ilhéus;BA;45655100;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;59.0
450000.0;2;2;0;Rua Dina Góes;518.0;0.0;São Francisco;Ilhéus;BA;45655142;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;90.0
480000.0;2;2;1;Rua Pelicano;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655716;0;0;1;1;0;0;1;0;0;1;1;1;0;0;1;0;56.0
650000.0;3;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;1;1;0;0;0;1;1;93.0
383770.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;59.0
295000.0;1;2;0;Rua Sol e Mar;350.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655767;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;1;57.0
267000.0;3;2;1;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;70.0
1300000.0;3;3;2;Avenida Nelson Carvalho Moreira;600.0;0.0;Pontal;Ilhéus;BA;45654250;0;1;1;1;0;0;1;0;0;1;0;1;0;1;1;1;120.0
400000.0;2;3;1;Avenida Lomanto Júnior;500.0;0.0;Pontal;Ilhéus;BA;45654000;1;0;1;1;0;0;1;0;1;1;1;0;0;0;0;0;60.0
260000.0;2;1;1;Rua Sol e Mar;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655767;0;1;1;0;0;0;1;0;0;1;0;1;0;0;1;0;54.0
100000.0;-1;1;-1;Rua Sol e Mar;-1;-1;Nossa Senhora da Vitória;Ilhéus;BA;45655767;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;-1
450000.0;2;2;1;Rua dos Tangarás;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655752;0;1;1;1;0;0;1;0;0;1;1;0;0;0;1;1;57.0
700000.0;2;2;1;Avenida Osvaldo Cruz;720.0;0.0;Cidade Nova;Ilhéus;BA;45652130;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;1;85.0
295000.0;1;1;0;São Francisco;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;0;32.0
660000.0;2;2;1;Rua Ouro Branco;0.0;0.0;São Francisco;Ilhéus;BA;45655112;0;0;1;0;0;0;0;0;0;0;1;1;0;1;0;0;90.0
480000.0;2;2;1;Rua Jiquiriçá;436.0;-1;São Francisco;Ilhéus;BA;45655114;0;0;1;1;1;0;1;1;1;0;1;0;0;0;1;1;88.0
560000.0;3;3;2;Rua Jacarandá;689.0;1400.0;São Francisco;Ilhéus;BA;45655092;1;0;1;1;1;0;1;0;1;1;1;1;1;1;1;1;106.0
431573.0;2;2;1;Avenida Tancredo Neves;400.0;100.0;Nossa Senhora da Vitória;Ilhéus;BA;45655901;0;1;1;0;1;0;0;1;1;1;1;0;0;0;0;1;66.0
440000.0;3;2;1;Rua Bem;400.0;100.0;Nossa Senhora da Vitória;Ilhéus;BA;45655750;0;1;1;1;1;0;0;1;1;0;1;0;0;0;0;1;139.0
550000.0;2;2;0;Avenida Lomanto Júnior;0.0;0.0;Pontal;Ilhéus;BA;45654000;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;71.0
220000.0;3;2;3;Avenida Governador Roberto Santos;0.0;0.0;Esperança;Ilhéus;BA;45658630;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;1;73.0
250000.0;2;1;1;Avenida Nossa Senhora Aparecida;-1;-1;São Francisco;Ilhéus;BA;45655100;1;1;1;0;1;0;1;1;1;0;0;0;0;0;1;1;68.0
170000.0;2;1;1;Avenida Raymundo Sá Barreto;0.0;0.0;Jardim Savóia;Ilhéus;BA;45658250;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;38.0
630000.0;4;2;0;Avenida Soares Lopes;0.0;0.0;Centro;Ilhéus;BA;45653005;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;109.0
650000.0;2;2;0;Rua Açaí;0.0;0.0;São Francisco;Ilhéus;BA;45655096;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;63.0
280.0;2;2;1;Avenida Raymundo Sá Barreto;190.0;-1;Jardim Savóia;Ilhéus;BA;45658250;1;0;1;0;0;0;1;1;0;0;0;0;1;0;1;1;60.0
600000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;0;0;0;1;1;0;0;0;1;1;63.0
450000.0;2;1;1;Rua Praia Dourada;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655764;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;50.0
490000.0;2;1;0;Rua Praia Dourada;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655764;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;1;50.0
360000.0;2;2;1;Avenida Tancredo Neves;480.0;700.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;1;0;0;1;0;0;1;1;1;1;1;1;1;1;1;0;85.0
1000000.0;3;2;2;Avenida Tancredo Neves;0.0;0.0;Nossa Senhora da Vitória;Ilhéus;BA;45655650;0;0;1;1;0;0;0;0;1;1;1;0;0;0;1;1;97.0
1200000.0;3;3;2;Avenida José Luís da Fonseca;880.0;130.0;Jardim Savóia;Ilhéus;BA;45658260;1;0;1;1;0;0;0;0;1;1;1;0;0;0;1;1;150.0
980000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120.0
350000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;Jardim Atlântico;Ilhéus;BA;45655000;1;0;0;1;0;0;1;0;1;0;0;0;1;0;0;0;70.0
630000.0;2;2;1;Avenida Tancredo Neves;0.0;0.0;São Francisco;Ilhéus;BA;45655120;0;1;1;1;0;0;1;0;0;0;1;0;0;1;1;1;70.0
